,Unnamed: 0,CityID,type,Area,GROWTH,BA2015,BA2000,BA1990,BA1975,1990常住人口,1990生产总值,1990财政收入,1990财政支出,1990全社会固定资产投资总额,1990社会消费品零售总额,1990进出口总额,1990工业总产值,1990客运量,1990货运量,1990总消费支出,1990就业人数,1990总家庭可支配收入,2000常住人口,2000生产总值,2000财政收入,2000财政支出,2000全社会固定资产投资总额,2000社会消费品零售总额,2000进出口总额,2000工业总产值,2000客运量,2000货运量,2000总消费支出,2000就业人数,2000总家庭可支配收入,2015常住人口,2015生产总值,2015财政收入,2015财政支出,2015全社会固定资产投资总额,2015社会消费品零售总额,2015进出口总额,2015工业总产值,2015客运量,2015货运量,2015总消费支出,2015就业人数,2015总家庭可支配收入
23,23,2938,3,45.0,90.00%,27.25804711,21.45531315,18.293439300000006,14.34526723,4.183412944,0.555544753,0.032137161000000004,0.038477883,0.094553706,0.21520517100000008,0.003305846,0.797467665,19.73210852,17.45053266,58.80698342,2.626428373,77.85510969,4.403939523,2.885711583,0.15737647300000002,0.158151454,0.807538373,0.977396467,0.020882967,2.762640746,32.05099468,37.16586845,185.3699109,3.463378785,250.3486665,4.101546904,23.32735413,5.363389166,5.625202957999999,19.09751337,7.964099262,0.45971988,46.73254124,53.63672269,88.16964486,875.3917413999999,5.051692598,1193.079338
24,24,2953,0,37.0,133.33%,20.05338436,10.02943371,10.02943371,8.596658656,3.0253939780000003,0.40176329,0.023241209,0.027826742,0.068380104,0.155633794,0.002390748,0.576719034,14.2700238,12.62001556,42.52850385,1.899401443,56.30387991,3.134266408,2.053749565,0.112004216,0.112555767,0.5747218789999999,0.695609215,0.014862325,1.966160535,22.81056664,26.45080215,131.9270353,2.464873037,178.1721596,3.35223653,19.0656868,4.383553208,4.597536317,15.60859438,6.509140357000001,0.375733793,38.1949873,43.83784591,72.06195888,715.4666867999997,4.128800393,975.1160314
25,25,2977,4,121.0,409.09%,80.09453684,40.05522696,31.475268300000003,15.73447837,7.749874354,1.029160183,0.059534874,0.071281215,0.17516304300000002,0.398672821,0.006124161,1.47732827,36.55421155,32.32753672,108.9413689,4.865522519,144.2284866,8.147504204,5.33870802,0.291154197,0.29258795,1.4939856130000002,1.808231421,0.038634513,5.111020932,59.29591279,68.75868022,342.94343060000006,6.407420687999999,463.1573167,11.41450548,64.91946031,14.92618186,15.65480329,53.14791615,22.16389493,1.279389268,130.05552790000002,149.26969730000005,245.3739815,2436.193968,14.05873788,3320.310838
26,26,2995,4,309.0,145.45%,231.2275005,158.6687593,139.7903348,93.9171864,30.36111579,4.031865558,0.233235419,0.279253199,0.686223439,1.561851344,0.023992176,5.787620884,143.2057604,126.6472256,426.79163089999986,19.06130163,565.0333907,33.45863355,21.92399915,1.195657141,1.201545006,6.135218334,7.425703745,0.158656932,20.98897676,243.5052707,282.3651792,1408.335398,26.31278677,1902.007111,33.03294193,187.8732957,43.19553744,45.3041272,153.80710369999997,64.1410752,3.702481152,376.3734408,431.9781749,710.0986107000001,7050.209405,40.68520296,9608.794292
27,27,3005,3,45.51442759,154.55%,35.66428148,32.73949883,19.6152841,16.14167073,8.142853307000001,0.465318536,0.033510447,0.041342745,100.5250242,0.05768951,0.000389509,0.248447034,28.47630019,7.5901709560000015,100.5129643,1.82221081,135.4322804,8.409212522999999,2.039773957,0.158179725,0.166704107,0.6590113129999999,1.027291257,0.003762163,0.772960698,26.76649753,5.035886081,292.3638958,2.316736538,425.3748555,8.115595222,12.82424682,2.054426766,4.433036415,10.32243224,6.93011285,0.153635618,20.4366689,135.7964744,560.0513248,1376.903941,3.315566292,1962.814218
28,28,3006,0,27.0,233.33%,14.23337137,7.42195859,5.998765789,4.27100359,1.776629002,0.235931029,0.013648142,0.016340945,0.040155456,0.091394217,0.00140394,0.338671845,8.379912942,7.410963931,24.97439141,1.115402396,33.06382796,1.739191441,1.139617123,0.062150675,0.062456728,0.318910789,0.385990671,0.008247043,1.091014333,12.6574889,14.6774405,73.20576517,1.367747833,98.86699302,2.292462822,13.03827393,2.997739768,3.144074407,10.67410429,4.451345285,0.256949575,26.12005077,29.97898002,49.28034169,489.2795497,2.82352433,666.8435325
29,29,3013,4,122.0,300.00%,73.99669250000002,49.28773749,30.79184832,18.49517329,9.967052425,2.033370031,0.152006112,0.112578599,0.460331684,0.938871221,0.0,1.134010809,131.706663,45.32554196,147.9558385,12.16655513,179.3093795,13.98309657,14.65025865,1.054798763,0.7356749709999999,3.979575259,4.717863022,0.469862083,18.50502806,192.6081409,145.4103026,508.2131544,22.41532973,762.0051821000003,17.24165512,150.19294319999997,19.2630627,16.55592617,106.8188848,46.25095673,3.865556495,367.289416,155.50842219999996,454.7471582,3865.033023,40.54286661,5775.53195
30,30,3017,3,82.0,533.33%,53.71294728,30.96841406,28.12653726,8.52828583,5.912352283,0.785142736,0.04541894900000002,0.054380191,0.13363127800000002,0.304146113,0.004672101,1.127048616,27.8870813,24.66256572,83.11099271,3.711890266,110.0314126,6.291616678,4.122624988,0.224833342,0.225940506,1.153676582,1.3963415890000002,0.029834111,3.946801835,45.78913303,53.09641437,264.8257128,4.947899855,357.6565566,7.800531955,44.36515675,10.20036819,10.69829907,36.32062897,15.14653184,0.8743188120000001,88.87834025,102.0090661,167.685546,1664.8648449999994,9.607567697,2269.059386
31,31,3023,3,58.0,150.00%,35.51222766,25.99076422,20.30956258,13.85158083,8.784720677000001,0.501997667,0.036151936,0.044601623,108.4489951,0.062236935,0.000420213,0.268031084,30.72096888,8.188472667000001,108.43598459999998,1.965848134,146.10784569999996,7.829885675,1.899250001,0.147282419,0.15521954,0.613610754,0.956519184,0.00350298,0.719709947,24.92250196,4.688954189,272.22238389999995,2.157132095,396.0699624,8.352702807,13.19892373,2.114449494,4.562553294,10.62401542,7.1325850389999985,0.158124281,21.03375255,139.7639437,576.4139468999998,1417.131966,3.412434839,2020.160368
32,32,3039,3,74.0,385.71%,48.18039032,43.64674719,18.42155962,9.9208294,8.700742811,0.4971988020000001,0.035806341,0.044175252000000005,107.4122729,0.06164197900000001,0.000416196,0.265468831,30.42729063,8.110194657000001,107.3993868,1.947055536,144.71112230000003,11.78930111,2.85966246,0.221760171,0.233710934,0.92390135,1.440211664,0.005274366999999999,1.083652766,37.52530907,7.0600638510000016,409.8797588,3.247950335,596.3545624,11.42953334,18.06092499,2.893335434,6.243231228,14.53751454,9.759968769,0.216371489,28.7818185,191.247874,788.7437848,1939.151606,4.669451156,2764.313638
33,33,3052,1,27.0,400.00%,14.13988894,14.13988894,2.8281433010000003,0.0,1.560744092,0.08918779800000001,0.006422961,0.007924181,19.26767335,0.011057372,7.47e-05,0.047619947,5.458064342999999,1.454811235,19.26536183,0.34926390700000004,25.95836172,3.968503372,0.962616869,0.074648699,0.07867155299999999,0.311002797,0.484802686,0.001775452,0.364778168,12.631734,2.376552006,137.9733362,1.093321965,200.7443079,3.679885928,5.814948147000001,0.931546724,2.010088956,4.680540628,3.142348043,0.069663596,9.266678322,61.57472394,253.946252,624.3349131,1.5033901280000002,890.0064902999999
34,34,3076,0,242.0,105.00%,173.6453305,113.1356019,77.65660231,82.27192059999999,35.9984164,2.057108213,0.148145002,0.182770499,444.4070823,0.255037262,0.001721967,1.098349614,125.8897432,33.55508497,444.3537673,8.055739313,598.7271833,36.88375493,8.946678724,0.693794122,0.7311830220000001,2.890497974,4.505815363,0.016501271,3.390292834,117.4008782,22.08796455,1282.341034,10.16146785,1865.742111,41.42866684,65.46549382,10.4874824,22.62986062,52.69417642,35.37699067,0.7842824409999999,104.3255515,693.2167936000003,2858.962173,7028.849159,16.92537486,10019.81667
35,35,3079,3,87.0,516.67%,52.17152013,49.89215186,36.03074306,8.461297785,7.667878469,1.018271374,0.058904978,0.070527039,0.173309768,0.394454748,0.006059365,1.461697714,36.16745755,31.98550214,107.788738,4.814043901000001,142.702508,9.171909685,6.009956739,0.327761721,0.329375743,1.681828051,2.035584747,0.04349212400000002,5.753642001,66.75133184,77.40387599,386.0625407,7.213041245,521.3912104,7.853679866,44.66743298,10.26986708,10.77119054,36.56809486,15.24973077,0.88027587,89.48390127,102.7040916,168.8280497,1676.2081859999994,9.673027611,2284.519327
36,36,3081,1,37.0,0.00%,18.32490688,0.0,0.0,0.0,0.528429485,0.03019679,0.002174656,0.0026829320000000003,6.523559349,0.003743754,2.53e-05,0.01612294,1.847966074,0.492563231,6.522776725,0.118252151,8.788861541000001,1.64632735,0.399340086,0.030967895,0.032636769,0.129019019,0.201119628,0.0007365439999999999,0.151327646,5.240254878,0.985908842,57.23802038,0.453562889,83.27845878,4.930588237,7.791305353999999,1.248156441,2.693268529,6.271340747000001,4.210354505,0.093340531,12.41619334,82.50245129999998,340.2563089,836.5309248,2.014355289,1192.497707
